ID,请求ID,AccessKey名称,模型,消耗token,类型,金额（元）,时间
642291,tk-20260518210734-kalqud,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 21:07:34"
642293,tk-20260518210734-4772rq,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 21:07:34"
642252,tk-20260518210718-y85wx5,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 21:07:18"
642287,tk-20260518210700-veefph,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 21:07:00"
642250,tk-20260518210657-uklg1s,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 21:06:57"
642286,tk-20260518210654-kruh4l,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 21:06:54"
642242,tk-20260518210635-2xfp6a,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 21:06:35"
642282,tk-20260518210635-jh4i6q,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 21:06:35"
642281,tk-20260518210634-8msao5,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 21:06:34"
642279,tk-20260518210626-rbesk7,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 21:06:26"
642278,tk-20260518210616-jso6dn,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 21:06:16"
642277,tk-20260518210611-km0lof,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 21:06:11"
642234,tk-20260518210609-fgufbw,MX,seedance2.0,260100,消费,-11.9646,"2026-05-18 21:06:09"
642236,tk-20260518210607-w04sys,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 21:06:07"
642235,tk-20260518210602-ek3h0h,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 21:06:02"
642232,tk-20260518210558-nx6cf8,MX,seedance2.0,100858,消费,-4.6394,"2026-05-18 21:05:58"
642272,tk-20260518210557-ax6hjo,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 21:05:57"
642269,tk-20260518210546-53k8r9,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 21:05:46"
642268,tk-20260518210538-k7r59v,MX,seedance2.0,216900,消费,-9.9774,"2026-05-18 21:05:38"
642263,tk-20260518210520-vdaoxz,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 21:05:20"
642256,tk-20260518210434-pzbhg4,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 21:04:34"
642255,tk-20260518210433-8oj5t3,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 21:04:33"
642254,tk-20260518210431-lrk9d2,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 21:04:31"
642215,tk-20260518210409-eoralr,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 21:04:09"
642214,tk-20260518210402-j25g1k,MX,seedance2.0,87300,消费,-4.0158,"2026-05-18 21:04:02"
642251,tk-20260518210402-7pd7b7,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 21:04:02"
642249,tk-20260518210358-vue6yi,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 21:03:58"
642211,tk-20260518210350-ot90a8,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 21:03:50"
642208,tk-20260518210349-ski8wq,MX,seedance2.0,108900,消费,-5.0094,"2026-05-18 21:03:49"
642206,tk-20260518210338-bcnf2p,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 21:03:38"
642207,tk-20260518210338-4zv9zo,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 21:03:38"
642243,tk-20260518210335-usrnv9,MX,seedance2.0,303300,消费,-13.9518,"2026-05-18 21:03:35"
642239,tk-20260518210315-wnww1k,MX,seedance2.0,108900,消费,-5.0094,"2026-05-18 21:03:15"
642238,tk-20260518210311-nnk3c6,MX,seedance2.0,141034,消费,-6.4875,"2026-05-18 21:03:11"
642237,tk-20260518210310-rolfv8,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 21:03:10"
642198,tk-20260518210250-eoj76e,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 21:02:50"
642227,tk-20260518210239-gyax13,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 21:02:39"
642226,tk-20260518210237-ffw1gh,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 21:02:37"
642197,tk-20260518210235-pl44iw,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 21:02:35"
642196,tk-20260518210233-hndymx,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 21:02:33"
642195,tk-20260518210225-jf7jqd,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 21:02:25"
642193,tk-20260518210219-1y8uaw,MX,seedance2.0,151078,消费,-6.9495,"2026-05-18 21:02:19"
642222,tk-20260518210154-dkbdnn,MX,seedance2.0,216900,消费,-9.9774,"2026-05-18 21:01:54"
642223,tk-20260518210151-ep095y,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 21:01:51"
642186,tk-20260518210150-8krfod,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 21:01:50"
642183,tk-20260518210138-a5svnw,MX,seedance2.0,151078,消费,-6.9495,"2026-05-18 21:01:38"
642219,tk-20260518210126-4yceh9,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 21:01:26"
642216,tk-20260518210116-w7vycy,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 21:01:16"
642174,tk-20260518210109-dq4pzm,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 21:01:09"
642175,tk-20260518210109-fuo4xm,MX,seedance2.0,238500,消费,-10.9710,"2026-05-18 21:01:09"
642209,tk-20260518210044-d4ljvk,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 21:00:44"
642205,tk-20260518210033-hd1xkm,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 21:00:33"
642203,tk-20260518210028-ve9lbc,MX,seedance2.0,151078,消费,-6.9495,"2026-05-18 21:00:28"
642168,tk-20260518210017-b0g1fj,MX,seedance2.0,151078,消费,-6.9495,"2026-05-18 21:00:17"
642167,tk-20260518210016-fsuv1z,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 21:00:16"
642201,tk-20260518210011-0i822t,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 21:00:11"
642200,tk-20260518205950-1xxpc4,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 20:59:50"
642164,tk-20260518205935-jmb3me,MX,seedance2.0,130500,消费,-6.0030,"2026-05-18 20:59:35"
642162,tk-20260518205925-kj3eo3,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 20:59:25"
642194,tk-20260518205922-g7i83x,MX,seedance2.0,151078,消费,-6.9495,"2026-05-18 20:59:22"
642192,tk-20260518205904-0s9w0g,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 20:59:04"
642160,tk-20260518205900-jkh33c,MX,seedance2.0,152100,消费,-6.9966,"2026-05-18 20:59:00"
642138,tk-20260518205859-dzv1gz,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 20:58:59"
642135,tk-20260518205855-55uari,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 20:58:55"
642189,tk-20260518205853-cvbx2b,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 20:58:53"
642185,tk-20260518205851-lz6z4w,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 20:58:51"
642184,tk-20260518205849-o5ca2a,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 20:58:49"
642179,tk-20260518205827-ck2ium,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 20:58:27"
642178,tk-20260518205820-y4fbh3,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 20:58:20"
642180,tk-20260518205820-vbsr85,MX,seedance2.0,281700,消费,-12.9582,"2026-05-18 20:58:20"
642121,tk-20260518205800-s8n7sg,MX,seedance2.0,260100,消费,-11.9646,"2026-05-18 20:58:00"
642117,tk-20260518205732-xia0d3,MX,seedance2.0,216900,消费,-9.9774,"2026-05-18 20:57:32"
642166,tk-20260518205705-3ag6oe,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 20:57:05"
642159,tk-20260518205602-87ka6o,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 20:56:02"
642153,tk-20260518205601-16q9uw,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 20:56:01"
642154,tk-20260518205601-ifu8i1,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 20:56:01"
642155,tk-20260518205601-tg89a2,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 20:56:01"
642156,tk-20260518205601-4cxrkj,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 20:56:01"
642157,tk-20260518205601-utucc4,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 20:56:01"
642158,tk-20260518205601-bs7bp7,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 20:56:01"
642099,tk-20260518205600-3hcvxv,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 20:56:00"
642100,tk-20260518205600-9emlga,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 20:56:00"
642101,tk-20260518205600-wqsu6i,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 20:56:00"
642151,tk-20260518205600-926scj,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 20:56:00"
642152,tk-20260518205600-ic7s4a,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 20:56:00"
642161,tk-20260518205600-kj5izy,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 20:56:00"
642096,tk-20260518205559-2nayla,MX,seedance2.0,151078,消费,-6.9495,"2026-05-18 20:55:59"
642097,tk-20260518205559-dq07p9,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 20:55:59"
642098,tk-20260518205559-711v68,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 20:55:59"
642145,tk-20260518205559-s1l02u,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 20:55:59"
642150,tk-20260518205559-xjytjv,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 20:55:59"
642095,tk-20260518205558-psm9l4,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 20:55:58"
642142,tk-20260518205558-h7c5fk,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 20:55:58"
642143,tk-20260518205558-lplk21,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 20:55:58"
642144,tk-20260518205558-u9ytcm,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 20:55:58"
642149,tk-20260518205558-x6u0s8,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 20:55:58"
642188,tk-20260518205558-4vn71e,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 20:55:58"
642137,tk-20260518205557-i232d1,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 20:55:57"
642140,tk-20260518205557-j96hx5,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 20:55:57"
642141,tk-20260518205557-5jxuau,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 20:55:57"
642146,tk-20260518205557-0my1un,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 20:55:57"
642147,tk-20260518205557-eofkz2,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 20:55:57"
642148,tk-20260518205557-lv6v8c,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 20:55:57"
642187,tk-20260518205557-2bgbmh,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 20:55:57"
642132,tk-20260518205541-1wr60m,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 20:55:41"
642089,tk-20260518205532-y6xhzp,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 20:55:32"
642130,tk-20260518205525-1ems3n,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 20:55:25"
642129,tk-20260518205521-rn2h1y,MX,seedance2.0,303300,消费,-13.9518,"2026-05-18 20:55:21"
642126,tk-20260518205507-wdzvo1,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 20:55:07"
642171,tk-20260518205439-l23k86,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 20:54:39"
642118,tk-20260518205438-uc11jo,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 20:54:38"
642082,tk-20260518205430-dzio8r,MX,seedance2.0,151078,消费,-6.9495,"2026-05-18 20:54:30"
642080,tk-20260518205413-zlidwz,MX,seedance2.0,195300,消费,-8.9838,"2026-05-18 20:54:13"
642113,tk-20260518205407-sl7xmk,MX,seedance2.0,216900,消费,-9.9774,"2026-05-18 20:54:07"
642112,tk-20260518205404-vs92f6,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 20:54:04"
642077,tk-20260518205401-683uii,MX,seedance2.0,216900,消费,-9.9774,"2026-05-18 20:54:01"
642075,tk-20260518205356-50vgjd,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 20:53:56"
642076,tk-20260518205356-m32xxw,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 20:53:56"
642110,tk-20260518205354-r68nhh,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 20:53:54"
642073,tk-20260518205352-hywby6,MX,seedance2.0,151078,消费,-6.9495,"2026-05-18 20:53:52"
642109,tk-20260518205352-q0i6fy,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 20:53:52"
642108,tk-20260518205350-ki1dxb,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 20:53:50"
642103,tk-20260518205304-o7gflq,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 20:53:04"
642062,tk-20260518205255-vv9zvp,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 20:52:55"
642057,tk-20260518205231-683hn3,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 20:52:31"
642053,tk-20260518205201-o85anp,MX,seedance2.0,216900,消费,-9.9774,"2026-05-18 20:52:01"
642055,tk-20260518205201-i7ql5a,MX,seedance2.0,303300,消费,-13.9518,"2026-05-18 20:52:01"
642084,tk-20260518205131-c4tjkr,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 20:51:31"
642050,tk-20260518205126-pl7u9n,MX,seedance2.0,151078,消费,-6.9495,"2026-05-18 20:51:26"
642079,tk-20260518205113-ljy879,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 20:51:13"
642047,tk-20260518205110-pli93c,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 20:51:10"
642046,tk-20260518205105-q3n2za,MX,seedance2.0,87300,消费,-4.0158,"2026-05-18 20:51:05"
642074,tk-20260518205056-nujrt1,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 20:50:56"
642071,tk-20260518205042-83v20a,MX,seedance2.0,260100,消费,-11.9646,"2026-05-18 20:50:42"
642072,tk-20260518205042-bugebo,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 20:50:42"
642068,tk-20260518205020-pl2asr,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 20:50:20"
642067,tk-20260518205016-glitj5,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 20:50:16"
642033,tk-20260518205005-kj2j4m,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 20:50:05"
642064,tk-20260518204958-39ctmv,MX,seedance2.0,151078,消费,-6.9495,"2026-05-18 20:49:58"
642063,tk-20260518204957-wvocmq,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 20:49:57"
642065,tk-20260518204953-0i2g7t,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 20:49:53"
642092,tk-20260518204951-ik57uj,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 20:49:51"
642056,tk-20260518204915-900av0,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 20:49:15"
642024,tk-20260518204907-h1ad15,MX,seedance2.0,130500,消费,-6.0030,"2026-05-18 20:49:07"
642022,tk-20260518204859-1ghrpr,MX,seedance2.0,216900,消费,-9.9774,"2026-05-18 20:48:59"
642051,tk-20260518204853-fgxvr2,MX,seedance2.0,151078,消费,-6.9495,"2026-05-18 20:48:53"
642049,tk-20260518204828-g385l9,MX,seedance2.0,130500,消费,-6.0030,"2026-05-18 20:48:28"
642020,tk-20260518204818-maiqsp,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 20:48:18"
642070,tk-20260518204741-rw23qa,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 20:47:41"
642040,tk-20260518204732-w7cc7g,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 20:47:32"
642012,tk-20260518204728-346xek,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 20:47:28"
642037,tk-20260518204723-i93mfa,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 20:47:23"
642035,tk-20260518204721-3juzlq,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 20:47:21"
642034,tk-20260518204719-xdgq7r,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 20:47:19"
642102,tk-20260518204706-fnh8f3,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 20:47:06"
642031,tk-20260518204651-n4he68,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 20:46:51"
642008,tk-20260518204648-gtpno4,MX,seedance2.0,260100,消费,-11.9646,"2026-05-18 20:46:48"
642029,tk-20260518204632-dsgsm8,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 20:46:32"
642030,tk-20260518204632-ummrsw,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 20:46:32"
642026,tk-20260518204613-fh49jh,MX,seedance2.0,216900,消费,-9.9774,"2026-05-18 20:46:13"
642023,tk-20260518204555-21ij4a,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 20:45:55"
642021,tk-20260518204533-zz1byz,MX,seedance2.0,151078,消费,-6.9495,"2026-05-18 20:45:33"
642019,tk-20260518204518-ppnbid,MX,seedance2.0,108900,消费,-5.0094,"2026-05-18 20:45:18"
642018,tk-20260518204514-2bgdhf,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 20:45:14"
641999,tk-20260518204500-bhygo5,MX,seedance2.0,151078,消费,-6.9495,"2026-05-18 20:45:00"
642015,tk-20260518204454-zglw3x,MX,seedance2.0,281700,消费,-12.9582,"2026-05-18 20:44:54"
641996,tk-20260518204447-3h1fh7,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 20:44:47"
642011,tk-20260518204420-306ii7,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 20:44:20"
641994,tk-20260518204416-uby17s,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 20:44:16"
641995,tk-20260518204414-w6xxcd,MX,seedance2.0,216900,消费,-9.9774,"2026-05-18 20:44:14"
641991,tk-20260518204355-iefrwx,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 20:43:55"
642003,tk-20260518204220-fay66d,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 20:42:20"
641976,tk-20260518204151-5ui4w9,MX,seedance2.0,195300,消费,-8.9838,"2026-05-18 20:41:51"
641997,tk-20260518204141-hf8itd,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 20:41:41"
641975,tk-20260518204138-pfggue,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 20:41:38"
641925,tk-20260518204119-fltrm8,MX,seedance2.0,152100,消费,-6.9966,"2026-05-18 20:41:19"
641971,tk-20260518204102-4hx2m7,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 20:41:02"
641969,tk-20260518204055-0dvici,MX,seedance2.0,141034,消费,-6.4875,"2026-05-18 20:40:55"
641989,tk-20260518204045-it1nom,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 20:40:45"
641965,tk-20260518204043-5bls81,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 20:40:43"
641962,tk-20260518204041-5d0g3k,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 20:40:41"
641963,tk-20260518204037-50hzg2,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 20:40:37"
641957,tk-20260518204026-bslar8,MX,seedance2.0,151078,消费,-6.9495,"2026-05-18 20:40:26"
641983,tk-20260518204017-pk8qjh,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 20:40:17"
641954,tk-20260518204010-l502zd,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 20:40:10"
641982,tk-20260518204004-oeo6jh,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 20:40:04"
641950,tk-20260518203952-452ky0,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 20:39:52"
641941,tk-20260518203931-3ez7lq,MX,seedance2.0,87300,消费,-4.0158,"2026-05-18 20:39:31"
641940,tk-20260518203918-mhrln8,MX,seedance2.0,216900,消费,-9.9774,"2026-05-18 20:39:18"
641938,tk-20260518203910-r0391u,MX,seedance2.0,151078,消费,-6.9495,"2026-05-18 20:39:10"
641931,tk-20260518203855-87mcof,MX,seedance2.0,151078,消费,-6.9495,"2026-05-18 20:38:55"
641930,tk-20260518203853-207p2u,MX,seedance2.0,281700,消费,-12.9582,"2026-05-18 20:38:53"
641926,tk-20260518203823-imxztz,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 20:38:23"
641972,tk-20260518203816-5lcd0h,MX,seedance2.0,195300,消费,-8.9838,"2026-05-18 20:38:16"
641918,tk-20260518203800-gman7m,MX,seedance2.0,260100,消费,-11.9646,"2026-05-18 20:38:00"
641919,tk-20260518203800-hvd3tq,MX,seedance2.0,151078,消费,-6.9495,"2026-05-18 20:38:00"
641916,tk-20260518203755-xm8mwr,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 20:37:55"
641967,tk-20260518203750-nzlybk,MX,seedance2.0,281700,消费,-12.9582,"2026-05-18 20:37:50"
641970,tk-20260518203747-jl8y5a,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 20:37:47"
641914,tk-20260518203746-8bcqlb,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 20:37:46"
641911,tk-20260518203732-0hwvtc,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 20:37:32"
641960,tk-20260518203727-aglgxf,MX,seedance2.0,281700,消费,-12.9582,"2026-05-18 20:37:27"
641959,tk-20260518203721-ciw0r1,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 20:37:21"
641955,tk-20260518203705-qcvuqa,MX,seedance2.0,260100,消费,-11.9646,"2026-05-18 20:37:05"
641903,tk-20260518203701-uyj1o4,MX,seedance2.0,260100,消费,-11.9646,"2026-05-18 20:37:01"
641952,tk-20260518203701-gnmnxo,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 20:37:01"
641902,tk-20260518203645-6uwzfy,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 20:36:45"
641947,tk-20260518203642-au4dc6,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 20:36:42"
641946,tk-20260518203641-hiauac,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 20:36:41"
641897,tk-20260518203630-fh2pa2,MX,seedance2.0,281700,消费,-12.9582,"2026-05-18 20:36:30"
641932,tk-20260518203555-w218yx,MX,seedance2.0,281700,消费,-12.9582,"2026-05-18 20:35:55"
641928,tk-20260518203538-tgsp08,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 20:35:38"
641886,tk-20260518203533-u6ppvl,MX,seedance2.0,151078,消费,-6.9495,"2026-05-18 20:35:33"
641923,tk-20260518203511-wr39rf,MX,seedance2.0,216900,消费,-9.9774,"2026-05-18 20:35:11"
641917,tk-20260518203456-28jb3n,MX,seedance2.0,303300,消费,-13.9518,"2026-05-18 20:34:56"
641910,tk-20260518203422-azn2mz,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 20:34:22"
641908,tk-20260518203415-asb2no,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 20:34:15"
641907,tk-20260518203411-zdsdou,MX,seedance2.0,130500,消费,-6.0030,"2026-05-18 20:34:11"
641906,tk-20260518203407-5utvjc,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 20:34:07"
641905,tk-20260518203404-wdt6nd,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 20:34:04"
641878,tk-20260518203334-4oxc8j,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 20:33:34"
641899,tk-20260518203329-ky7qii,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 20:33:29"
641894,tk-20260518203307-u045jy,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 20:33:07"
641892,tk-20260518203250-1ta8xd,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 20:32:50"
641891,tk-20260518203246-n2y0kv,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 20:32:46"
641890,tk-20260518203242-npkb30,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 20:32:42"
641887,tk-20260518203238-al31kg,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 20:32:38"
641882,tk-20260518203138-avonqy,MX,seedance2.0,260100,消费,-11.9646,"2026-05-18 20:31:38"
641858,tk-20260518203128-3bx7ze,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 20:31:28"
641845,tk-20260518203101-nja9mi,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 20:31:01"
641841,tk-20260518203044-c2nu7g,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 20:30:44"
641895,tk-20260518203021-myv599,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 20:30:21"
641827,tk-20260518203013-gsqbkq,MX,seedance2.0,130990,消费,-6.0255,"2026-05-18 20:30:13"
641825,tk-20260518203010-l0p7dr,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 20:30:10"
641872,tk-20260518202958-5j12zn,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 20:29:58"
641819,tk-20260518202936-vqf8ud,MX,seedance2.0,130990,消费,-6.0255,"2026-05-18 20:29:36"
641817,tk-20260518202920-fqk0wl,MX,seedance2.0,260100,消费,-11.9646,"2026-05-18 20:29:20"
641800,tk-20260518202846-mh92xe,MX,seedance2.0,216900,消费,-9.9774,"2026-05-18 20:28:46"
